Episode,Cartpole n°1,Cartpole n°2,Cartpole n°3,Cartpole n°4,Cartpole n°5,Cartpole n°6,Cartpole n°7,Cartpole n°8,Cartpole n°9,Cartpole n°10,Cartpole n°11,Cartpole n°12,Cartpole n°13,Cartpole n°14,Cartpole n°15,Cartpole n°16,Cartpole n°17,Cartpole n°18,Cartpole n°19,Cartpole n°20,Cartpole n°21,Cartpole n°22,Cartpole n°23,Cartpole n°24,Cartpole n°25,Cartpole n°26,Cartpole n°27,Cartpole n°28,Cartpole n°29,Cartpole n°30
312,55.7,68.71,53.85,48.78,51.81,64.15,74.21,60.54,80.12,49.56,83.31,83.31,65.81,81.21,34.63,56.76,81.06,66.02,56.86,61.29,61.36,69.17,60.08,59.06,60.21,54.01,54.01,50.61,62.37,53.35
313,56.23,69.04,54.15,48.7,52.79,63.44,75.14,60.28,79.49,49.93,82.9,83.15,66.74,81.38,34.16,57.65,81.69,66.1,56.94,61.27,60.92,69.08,59.43,58.29,58.95,53.76,53.88,50.41,62.67,53.45
314,56.3,69.42,54.25,47.92,53.46,63.27,75.43,60.34,80.3,49.82,82.19,84.05,66.91,81.59,34.24,57.82,79.79,66.25,56.85,61.54,60.76,68.26,59.15,58.5,59.34,53.79,54.34,51.04,63.21,53.29
315,56.01,70.76,54.25,47.95,51.7,63.35,76.72,60.16,78.82,51.45,82.41,83.21,66.74,82.01,33.75,57.82,79.45,65.45,56.96,62.76,58.79,69.86,59.1,59.1,59.11,54.54,54.7,51.07,63.22,53.28
316,56.05,70.76,54.38,47.8,52.0,64.5,77.57,60.17,79.24,51.96,81.84,84.08,68.04,82.13,33.89,58.19,80.23,66.36,56.69,62.77,57.94,69.78,60.28,59.68,59.8,54.78,56.73,51.47,62.84,53.3
317,57.8,70.72,53.73,47.69,52.76,64.32,78.66,60.78,79.03,52.58,81.86,84.77,68.73,82.4,33.74,58.34,78.28,66.76,56.68,62.61,58.15,70.69,60.44,59.42,59.62,54.81,57.3,51.42,62.64,53.4
318,58.03,70.76,53.04,48.02,53.24,62.73,78.48,60.5,80.53,53.44,80.74,84.65,68.55,83.31,34.22,60.08,78.31,67.2,56.35,62.04,58.19,71.21,59.92,60.35,60.34,54.85,57.08,51.3,63.18,53.03
319,58.11,69.76,53.07,48.38,53.51,63.5,78.96,60.56,80.04,53.38,81.35,84.69,69.58,83.16,34.41,59.95,78.59,66.67,56.24,61.86,58.11,71.11,60.37,60.38,59.78,54.84,57.98,51.51,64.15,53.03
320,58.28,69.64,51.96,49.9,53.19,63.66,79.42,62.44,77.92,53.2,81.44,85.8,69.05,82.71,34.74,60.54,77.64,64.83,56.64,61.2,58.76,71.07,60.41,60.63,59.5,54.77,57.63,51.69,63.93,52.63
321,59.13,69.8,51.72,50.94,53.21,63.73,79.58,62.21,77.92,52.94,81.63,85.72,68.2,82.64,34.82,60.12,77.1,64.56,56.52,61.36,58.31,71.28,60.43,61.51,58.87,54.75,57.97,51.61,63.87,51.78
322,59.46,70.02,51.39,51.35,54.14,64.3,79.44,63.14,77.99,52.82,82.89,85.76,68.44,82.71,35.36,60.86,77.24,63.31,56.37,59.66,58.4,71.04,60.41,61.69,58.11,55.13,57.79,51.45,65.25,52.05
323,60.42,70.28,48.12,51.67,54.77,64.2,79.07,63.3,76.52,52.46,83.82,84.27,68.71,82.79,35.52,60.97,77.25,63.48,55.78,59.23,58.61,71.33,59.5,61.66,57.03,56.1,57.2,51.24,66.24,51.59
324,61.82,70.16,47.93,52.65,55.59,64.35,79.33,63.35,76.24,52.49,82.91,82.69,69.93,82.65,35.82,60.94,78.11,63.49,55.63,59.22,56.69,72.25,59.37,61.49,57.05,56.27,57.85,51.89,66.4,51.91
325,61.38,70.04,48.41,53.56,56.31,64.45,79.34,63.35,76.05,52.56,82.65,82.52,70.18,82.58,35.88,60.8,78.58,64.0,55.47,59.61,55.47,71.87,59.11,62.6,55.54,55.04,59.17,51.78,66.37,51.89
326,61.63,69.22,50.56,53.79,56.5,64.28,79.28,64.15,74.72,53.78,82.11,82.62,69.96,81.97,36.2,61.05,77.56,64.28,54.4,59.88,55.42,72.25,58.36,63.71,55.3,54.62,59.91,52.15,66.05,52.24
327,63.05,67.39,49.71,53.85,56.24,65.2,79.78,63.66,74.86,53.83,79.7,82.44,70.12,81.87,35.5,60.78,77.54,64.64,53.45,60.84,55.11,70.66,57.7,63.88,54.51,54.76,60.57,52.27,65.5,51.97
328,63.17,67.29,47.2,53.65,55.84,63.79,80.25,65.12,74.38,55.54,80.02,80.78,70.08,81.48,35.51,60.45,77.91,65.05,52.03,61.11,54.86,69.56,57.18,64.0,54.52,54.32,61.61,52.51,64.55,52.26
329,63.23,67.72,47.14,54.13,56.29,63.22,80.07,64.61,74.49,55.34,80.07,80.96,70.38,81.31,35.35,59.85,77.9,66.19,51.86,61.64,55.1,68.9,57.07,63.86,53.66,53.94,61.43,52.43,64.89,53.08
330,63.13,68.24,47.18,54.92,56.42,62.83,79.52,64.5,74.48,57.95,79.66,82.73,69.17,80.78,36.29,59.94,77.84,67.47,51.78,62.19,56.84,69.2,56.94,63.63,53.47,53.77,61.31,52.37,65.32,53.75
331,62.56,70.3,47.55,54.71,56.95,63.12,78.78,65.45,75.98,59.76,77.84,82.67,69.32,80.67,36.42,60.5,77.85,67.07,51.58,61.52,57.51,68.69,57.04,65.75,52.44,53.7,64.48,52.32,65.23,54.16
332,63.54,71.08,47.89,53.14,57.04,62.95,78.44,65.15,76.16,60.09,78.47,85.19,70.53,80.7,36.62,61.04,77.86,67.18,51.44,59.98,57.2,68.63,57.09,65.64,53.8,53.31,63.49,52.0,65.26,55.48
333,63.88,71.24,47.65,52.29,57.42,63.14,77.83,65.37,74.7,62.6,78.63,85.28,70.01,81.9,37.42,62.93,78.02,67.06,52.71,60.19,57.08,67.92,57.12,65.54,53.92,52.73,64.6,52.11,65.37,56.63
334,64.1,70.91,46.93,51.97,57.05,63.5,77.48,66.11,74.01,62.94,77.51,85.75,71.31,83.3,37.67,63.96,78.26,66.97,52.43,60.34,57.21,67.26,57.84,65.37,53.89,53.0,64.68,52.37,65.21,56.75
335,64.28,72.94,46.55,52.1,57.18,64.88,78.3,64.76,73.31,63.02,76.42,87.77,71.22,83.27,39.84,63.86,78.6,67.68,51.93,59.58,56.79,67.24,57.97,63.56,53.27,52.58,64.57,52.44,65.62,56.71
336,63.83,71.83,45.96,51.76,57.21,65.56,77.06,64.25,73.22,63.32,75.55,88.3,71.27,84.25,39.83,66.09,78.5,68.73,51.17,59.59,56.65,67.19,58.73,63.21,54.15,52.19,64.09,52.58,65.64,57.04
337,64.29,73.61,45.45,51.23,57.6,65.25,75.73,64.31,73.38,65.88,75.73,89.8,71.26,84.15,40.32,67.58,78.3,70.41,52.72,59.43,56.76,67.09,57.74,63.2,55.35,52.1,63.26,52.54,65.58,57.16
338,64.6,74.21,46.29,51.14,57.53,65.42,75.89,63.95,73.3,66.3,74.6,89.75,72.16,84.23,42.37,67.63,78.4,71.16,53.01,59.45,56.96,67.42,57.77,63.98,55.14,52.54,63.37,52.48,65.81,56.52
339,64.52,74.32,46.78,51.21,57.41,65.49,76.18,64.54,72.79,67.67,74.55,89.95,72.23,84.24,43.25,68.01,78.03,69.24,52.98,59.64,56.69,67.1,57.2,63.48,55.12,52.54,63.78,52.78,65.71,56.2
340,65.76,73.43,46.7,50.68,57.36,65.26,76.65,64.49,72.74,67.67,72.15,90.19,71.39,83.98,43.58,67.47,77.84,69.42,53.07,59.59,56.52,66.99,57.25,63.51,55.98,52.68,63.98,53.02,64.62,55.91
341,66.63,72.69,46.46,50.69,57.59,63.86,76.56,64.41,72.05,68.34,70.75,90.26,71.18,84.11,44.62,66.23,77.17,70.27,51.8,59.62,56.82,66.19,57.21,63.28,56.26,53.07,64.58,53.63,64.11,55.84
342,67.2,73.75,46.27,50.41,57.62,63.52,77.26,64.95,72.49,69.06,69.54,90.15,70.87,82.85,44.6,66.85,78.13,69.24,52.54,59.7,56.94,66.39,56.9,63.13,55.57,53.23,65.13,53.42,63.25,55.12
343,67.23,73.86,46.4,50.81,58.76,61.51,78.32,64.29,72.66,69.03,66.53,91.14,70.06,83.65,45.11,68.07,79.22,70.46,53.27,59.63,57.06,67.01,57.25,62.84,56.63,53.93,65.96,53.4,62.5,56.22
344,67.89,73.71,46.21,50.88,59.08,62.7,78.43,63.84,72.38,69.14,66.18,91.76,69.9,84.45,44.82,68.72,78.61,70.72,52.81,59.5,56.58,65.78,57.94,62.78,55.94,54.08,66.36,53.69,62.18,55.77
345,68.66,73.94,46.99,51.0,59.96,62.36,78.39,63.63,71.9,69.65,65.32,90.9,70.05,84.36,45.36,69.28,76.54,73.16,52.98,59.62,56.7,66.65,57.87,62.69,55.36,52.47,66.71,53.52,61.64,55.64
346,68.59,73.91,46.22,52.05,59.49,62.2,78.74,64.76,71.76,69.59,65.42,90.86,69.66,85.72,46.3,71.67,77.57,74.53,52.98,59.44,56.91,66.44,57.34,62.8,54.33,53.78,66.03,53.53,59.88,55.59
347,69.21,73.47,46.47,52.21,59.01,62.87,78.35,64.01,72.28,69.93,64.61,90.66,69.08,84.99,46.27,75.97,74.26,74.74,52.61,60.15,56.79,66.56,58.18,62.63,54.62,54.22,64.63,52.97,60.05,55.65
348,69.41,73.38,46.58,53.58,59.69,61.9,78.28,64.88,73.1,69.93,64.44,91.05,69.32,86.25,46.51,75.84,72.24,74.78,52.98,60.57,56.84,66.83,59.37,62.97,54.07,55.27,64.16,51.96,60.19,55.75
349,69.59,75.22,46.79,53.28,60.49,62.68,77.95,65.22,72.44,70.02,64.93,88.74,68.74,85.87,46.54,76.92,71.7,75.14,51.75,60.02,57.27,67.29,59.07,63.57,54.67,55.4,64.14,52.06,59.54,55.81
350,69.4,75.16,44.81,54.06,60.46,61.98,76.68,65.75,70.63,69.94,65.09,87.54,68.72,86.28,46.61,77.09,71.32,78.03,51.53,58.58,57.18,69.36,59.81,63.35,56.01,56.96,65.16,53.13,59.43,55.91
351,69.26,75.43,46.45,54.71,60.46,59.94,76.55,65.97,71.61,71.4,65.56,88.61,68.69,86.06,46.68,77.53,70.98,78.37,51.65,59.31,57.19,70.07,59.74,66.37,56.3,56.25,65.87,52.58,58.57,55.36
352,69.43,75.78,46.44,53.25,61.24,58.48,75.5,65.42,71.32,72.04,65.76,88.6,68.21,86.37,46.57,77.68,70.89,78.51,51.87,57.99,55.26,72.64,60.71,66.86,56.68,56.26,66.88,52.45,58.93,55.34
353,70.22,75.62,46.36,53.11,61.36,58.65,75.98,65.81,72.22,72.91,65.96,87.2,68.69,85.61,46.2,77.02,70.87,76.72,51.92,57.2,54.79,73.43,62.07,67.23,56.89,56.56,66.98,51.31,57.14,54.5
354,71.05,76.34,46.7,52.37,62.44,58.91,75.09,66.59,72.35,73.12,66.34,86.51,68.93,87.29,46.3,76.54,71.52,76.74,51.6,57.63,54.74,74.17,63.31,67.16,57.04,56.87,69.82,51.79,56.98,53.07
355,70.19,74.64,47.27,53.25,62.6,57.29,74.14,67.06,73.22,75.43,65.9,85.65,69.67,87.58,46.25,77.92,71.85,78.2,51.61,57.44,52.42,72.3,63.92,67.38,57.87,57.71,71.33,51.14,57.66,52.7
356,68.72,75.04,48.96,54.0,63.5,57.48,73.24,67.06,73.45,75.54,65.2,85.11,69.33,85.78,46.28,76.64,71.87,78.62,51.55,58.27,52.64,72.38,63.99,67.65,57.58,59.49,71.12,50.96,57.68,52.4
357,68.83,77.05,49.91,54.1,61.48,59.26,72.88,67.88,72.86,76.98,64.45,86.7,66.74,88.63,46.46,75.43,71.68,78.41,51.49,57.04,52.76,72.69,63.72,67.85,60.23,59.16,70.25,49.97,58.25,54.9
358,69.1,77.85,49.81,54.0,61.28,60.04,72.61,68.87,72.6,77.03,65.4,86.84,65.48,86.98,46.38,77.78,70.37,77.66,53.63,57.09,52.89,74.19,64.06,69.35,60.25,59.28,69.2,50.32,58.94,55.28
359,70.11,78.63,49.53,54.19,62.06,63.34,71.57,68.77,71.8,77.8,65.98,87.14,65.34,88.14,46.47,78.25,70.69,77.72,54.01,57.07,52.82,74.1,66.33,67.28,60.25,59.49,69.93,49.92,59.01,55.55
360,70.47,79.53,49.65,55.51,61.81,63.37,69.49,67.86,72.71,79.16,66.52,88.45,64.05,87.83,47.46,78.92,69.9,78.21,54.86,55.82,52.19,73.94,67.19,68.21,60.17,59.28,70.89,49.62,58.87,54.97
361,70.6,78.58,47.97,57.04,61.37,63.07,69.92,68.58,70.94,79.23,66.62,88.85,63.91,87.3,47.9,77.3,70.11,77.7,54.92,55.18,51.93,73.93,67.27,66.64,59.29,58.9,70.33,49.32,57.91,55.46
362,70.8,79.23,47.99,56.87,61.1,62.69,68.64,68.7,71.57,80.2,67.62,87.96,63.82,87.03,47.83,76.46,69.72,77.88,55.69,55.54,52.21,72.8,67.81,65.76,58.99,58.6,68.97,48.58,57.33,54.98
363,70.39,78.47,48.43,59.05,61.2,63.28,70.51,68.96,71.86,81.39,66.83,88.29,66.34,88.1,48.5,76.95,69.76,77.1,56.11,54.19,52.12,70.74,68.58,66.76,58.67,58.99,69.91,47.9,57.44,55.31
364,68.13,78.02,48.2,59.14,60.29,61.75,70.69,68.8,72.28,81.31,66.86,87.28,65.74,87.97,48.08,76.98,68.65,77.87,55.23,53.1,51.12,70.45,68.22,67.01,59.13,58.69,68.62,47.53,57.14,55.56
365,67.82,77.55,48.0,59.78,59.32,60.86,66.34,68.76,72.95,82.15,66.95,86.27,65.97,88.46,48.01,77.56,66.96,78.01,55.43,53.28,50.68,70.71,68.27,67.23,59.78,57.95,71.22,46.71,57.58,56.26
366,69.23,77.72,47.37,60.29,59.49,60.44,64.54,68.29,73.63,83.45,66.99,86.62,65.86,88.4,48.03,77.65,65.44,79.47,56.39,53.37,50.21,70.43,68.1,67.1,59.62,56.74,71.09,46.6,56.88,56.32
367,68.16,76.44,47.62,61.89,59.27,60.29,64.38,68.19,73.22,84.04,66.63,86.62,65.64,85.73,47.87,77.81,65.37,77.25,57.52,52.52,49.18,70.57,67.32,65.95,59.81,55.41,71.0,46.07,55.8,56.26
368,69.02,75.03,47.65,61.8,58.39,60.35,63.95,68.01,72.08,83.47,66.44,85.48,64.35,84.5,47.84,77.81,66.38,77.57,58.11,52.4,49.49,69.83,67.86,66.17,60.95,55.9,70.9,45.46,55.77,53.7
369,68.56,75.89,47.47,61.72,58.45,60.29,63.41,65.81,71.7,83.68,66.5,84.75,64.95,83.46,47.85,78.16,67.85,77.59,58.38,52.99,49.11,70.86,67.79,65.74,62.76,55.71,71.39,45.26,55.63,53.99
370,68.67,75.91,47.08,62.39,59.13,59.94,62.77,65.33,71.44,85.13,66.43,84.63,63.23,82.22,48.3,78.22,65.89,77.3,58.37,52.9,48.92,69.84,69.57,66.8,63.91,55.6,72.66,44.79,54.76,54.42
371,68.6,76.88,46.14,63.24,60.67,59.89,62.6,65.16,71.44,86.48,64.36,84.99,62.64,82.04,48.15,79.28,65.83,77.34,58.4,54.27,48.5,70.05,69.66,67.07,63.91,55.49,72.04,44.68,52.85,54.39
372,68.58,77.06,45.83,63.09,60.72,60.06,62.32,65.07,71.51,88.39,63.8,83.96,63.94,82.25,48.35,78.0,66.94,78.72,58.56,54.4,47.71,67.47,71.69,68.94,64.55,55.52,71.98,44.87,52.83,55.22
373,68.92,77.16,44.74,63.34,59.89,60.71,62.3,64.83,69.72,89.43,62.13,83.87,64.57,80.93,48.43,79.39,67.21,79.7,58.5,56.11,47.41,67.22,71.82,69.45,64.72,55.56,71.92,45.41,52.06,55.89
374,68.84,78.68,44.28,64.54,60.4,63.9,62.51,64.8,69.31,89.47,61.81,84.21,64.92,80.7,49.15,79.29,67.03,81.76,55.85,57.32,47.29,66.76,73.39,69.56,64.11,55.6,71.82,45.72,52.11,55.62
375,68.91,78.59,44.57,65.35,59.97,63.67,63.24,64.89,67.11,89.51,60.6,83.38,62.6,79.74,50.78,81.48,67.55,81.23,55.1,57.56,47.91,66.91,75.19,69.64,64.11,55.92,72.37,45.85,52.0,55.43
376,68.53,78.09,43.54,65.55,58.63,64.11,63.28,63.48,67.35,91.19,61.38,83.65,62.91,79.24,50.87,79.55,67.39,79.82,54.95,58.55,48.09,66.85,75.77,71.67,63.72,55.26,73.77,46.03,52.29,55.36
377,68.49,79.31,43.11,64.21,59.55,65.43,63.19,63.58,66.31,91.0,61.3,84.0,64.2,79.74,51.93,80.1,67.51,79.72,54.48,58.61,47.6,66.77,75.3,71.51,64.99,55.79,74.39,46.21,52.13,56.23
378,68.6,80.97,43.42,64.42,59.47,64.75,63.0,61.46,65.96,92.07,61.0,82.29,66.31,77.22,52.39,80.14,66.99,79.25,53.66,59.8,47.42,66.52,74.86,71.58,65.16,55.86,74.88,47.48,52.03,56.31
379,71.46,80.37,43.33,64.25,59.67,67.23,63.01,60.54,65.77,92.33,60.83,82.42,65.18,76.84,52.71,80.42,67.48,79.37,54.11,60.32,48.76,65.34,75.6,71.15,66.89,56.78,75.75,46.57,52.37,56.33
380,71.4,79.68,43.48,64.15,59.43,66.52,62.41,59.94,66.35,92.4,60.16,82.27,64.78,78.54,52.94,80.59,65.44,79.66,53.51,60.11,47.97,65.44,75.6,72.05,67.15,57.43,76.26,48.29,51.85,56.64
381,71.17,79.95,43.44,64.18,58.33,65.86,62.32,59.68,65.9,91.95,59.69,83.19,65.22,79.48,53.44,79.43,65.39,79.61,53.85,59.28,48.28,66.03,75.79,71.1,68.3,57.38,75.42,50.09,51.81,56.65
382,72.35,79.8,44.42,64.18,59.18,66.25,62.05,58.88,65.33,92.34,59.7,83.98,66.36,78.76,53.96,79.0,64.93,80.21,52.65,58.91,48.14,65.52,76.03,69.96,68.29,57.22,75.0,50.36,51.98,56.76
383,71.48,79.74,44.69,64.1,59.25,65.41,61.99,57.75,64.41,95.29,58.72,84.0,66.42,77.38,54.0,79.43,66.2,79.98,53.18,59.56,47.98,65.12,76.05,69.67,67.7,55.78,75.09,50.12,51.54,57.05
384,71.05,80.85,44.64,64.39,59.2,65.43,61.16,57.27,64.34,91.63,58.79,82.33,67.81,78.04,54.3,80.16,65.66,82.01,53.97,59.33,48.01,64.17,75.21,70.24,68.46,57.13,75.31,50.54,52.06,57.03
385,70.8,80.11,44.66,64.52,58.17,66.2,61.19,57.27,65.98,90.96,58.68,81.87,67.76,77.16,54.57,80.11,65.11,82.02,54.68,59.82,49.94,63.2,74.81,69.94,68.36,56.99,75.09,50.11,51.95,56.7
386,71.22,80.22,43.84,64.91,57.84,67.31,60.01,57.14,66.53,88.18,60.4,81.67,67.88,76.91,56.47,81.59,64.86,83.46,56.68,57.24,50.21,63.16,72.87,69.72,68.46,56.92,76.68,50.11,51.59,56.41
387,69.98,80.47,43.85,66.43,57.91,68.67,58.17,57.02,67.76,88.58,62.25,84.16,67.4,76.68,54.49,81.84,65.61,81.9,56.36,58.56,50.75,62.25,70.94,69.95,67.44,56.19,79.2,49.65,51.52,53.89
388,69.82,81.37,44.27,65.99,58.04,68.06,57.51,57.08,67.77,89.35,62.61,84.33,68.25,76.7,54.28,83.11,64.79,81.66,56.72,60.54,51.72,61.17,71.05,69.78,67.39,54.66,79.24,48.56,51.64,53.82
389,69.79,81.28,44.42,65.66,58.05,68.35,57.0,56.65,70.05,89.78,63.15,84.77,68.25,78.02,54.84,82.84,64.89,80.97,56.98,60.99,51.84,62.62,70.41,69.59,67.32,54.88,80.35,48.87,52.28,53.64
390,70.57,80.76,44.3,66.9,57.89,68.38,56.24,56.63,70.1,92.45,62.34,84.04,70.55,78.57,53.91,83.14,63.54,80.29,56.98,61.05,52.52,63.83,68.84,70.38,67.33,54.75,80.52,50.34,54.61,51.99
391,70.95,80.29,44.34,68.46,57.93,68.36,55.55,55.25,70.17,92.68,62.45,85.85,70.64,79.48,54.01,84.48,62.67,78.45,57.07,61.11,52.59,64.79,68.74,71.34,69.15,55.86,80.65,50.79,54.59,49.99
392,71.16,80.24,44.38,69.24,57.94,68.5,55.08,54.85,70.75,94.03,62.67,84.4,69.16,80.59,53.97,84.73,63.18,78.12,57.09,61.17,52.53,66.0,68.24,71.62,69.72,54.36,80.38,50.04,54.39,49.84
393,69.68,80.58,44.22,68.83,58.19,68.68,55.69,54.63,70.64,95.33,62.8,83.51,69.21,81.61,55.32,85.3,62.45,78.11,57.22,60.92,52.47,65.24,67.5,71.99,69.62,55.34,81.62,50.53,54.01,48.84
394,69.02,80.72,44.22,68.85,58.32,68.04,55.84,54.09,71.12,95.74,63.19,84.66,70.07,82.35,54.38,85.74,62.67,78.06,57.88,60.79,52.74,64.96,67.09,71.21,69.77,55.12,82.65,49.32,53.2,48.78
395,69.29,81.14,44.62,67.16,58.28,69.91,56.19,53.28,71.69,95.9,62.06,82.45,71.2,81.94,54.54,86.98,63.18,78.02,57.83,60.83,52.8,65.38,66.83,71.01,69.3,54.8,82.51,49.8,51.36,48.56
396,66.49,81.39,44.68,66.53,58.59,69.35,59.32,53.15,72.56,96.84,63.18,82.88,70.49,82.34,54.46,87.87,62.79,78.69,57.93,61.89,52.85,66.16,66.73,71.01,69.64,54.48,84.79,49.79,50.97,48.8
397,65.72,81.41,44.87,66.47,58.59,69.48,59.43,52.58,72.95,96.83,62.5,83.32,71.47,83.39,54.08,87.73,61.96,79.06,58.3,62.02,53.45,66.77,65.62,71.45,69.54,55.38,86.19,49.7,50.98,49.4
398,65.34,81.15,44.89,66.82,58.76,69.51,59.26,52.62,72.91,96.6,60.57,83.51,73.09,80.81,54.03,88.16,59.24,79.39,57.43,62.31,52.61,67.01,65.45,71.83,69.55,56.77,86.0,49.73,50.84,49.89
399,65.11,80.49,44.94,67.1,59.14,69.58,56.62,53.59,72.39,97.42,59.29,83.56,72.13,78.14,56.19,88.07,59.38,79.15,57.47,63.49,51.64,65.76,65.21,72.98,70.96,57.76,87.44,49.69,49.69,50.01
400,64.58,80.16,45.05,66.57,59.01,69.81,56.59,52.68,71.42,96.49,59.37,82.86,71.92,78.27,55.78,87.72,60.63,79.65,54.32,64.72,51.2,64.95,64.41,72.79,72.39,57.03,88.91,50.67,49.17,50.21
401,63.41,80.34,45.3,65.98,59.32,68.57,56.72,52.6,71.74,97.91,59.69,81.7,71.89,78.51,56.31,87.69,60.56,79.59,54.37,65.01,50.8,64.58,64.34,73.3,72.73,57.87,91.22,50.57,49.64,49.12
402,62.8,79.15,45.25,65.96,59.9,68.37,57.66,54.58,73.24,98.09,58.37,81.04,71.24,78.54,55.24,86.58,59.9,79.57,54.52,65.19,50.27,64.6,63.98,72.72,73.5,57.34,91.65,50.3,50.01,49.09
403,62.57,78.65,45.06,65.09,60.0,68.39,57.34,54.85,74.4,99.74,58.74,80.8,69.46,78.66,55.22,86.53,58.36,77.69,54.2,65.49,51.34,64.7,63.92,70.53,73.93,57.64,92.68,48.01,50.22,48.91
404,62.58,78.35,44.6,67.19,59.95,66.74,59.38,55.02,74.31,97.95,56.85,80.34,69.68,81.24,57.19,86.29,57.28,77.84,55.62,66.83,51.46,64.76,63.23,70.7,74.82,57.59,92.99,48.19,50.08,48.87
405,62.93,78.26,45.05,66.13,60.13,66.25,58.56,57.1,73.48,96.99,56.26,80.86,69.89,80.89,57.86,86.89,56.92,78.31,55.51,66.24,51.45,64.27,63.36,70.79,75.12,57.94,92.35,48.57,50.17,49.47
406,62.95,78.37,45.05,68.98,60.1,65.92,59.73,57.33,74.8,96.98,55.33,82.66,69.94,81.69,57.25,85.83,56.28,78.1,54.95,65.62,52.63,63.3,63.57,70.89,74.77,57.79,92.97,48.01,50.35,48.96
407,61.9,78.57,45.19,68.86,60.3,64.15,59.93,57.24,75.84,95.65,56.1,82.28,70.67,80.95,58.61,86.24,56.14,78.9,54.97,65.11,51.06,62.89,64.15,70.69,74.0,57.45,92.55,47.8,50.97,48.49
408,61.63,78.51,44.6,70.33,60.33,64.39,60.03,57.39,75.01,94.67,55.5,80.84,70.94,81.02,58.24,84.71,55.73,79.04,55.4,65.15,51.05,63.98,64.03,70.93,75.05,57.38,92.11,47.62,50.38,48.68
409,61.55,77.8,44.94,69.72,60.47,63.58,62.13,57.25,75.39,94.78,55.81,80.45,71.71,78.34,58.7,84.56,55.57,79.35,55.07,65.43,51.63,63.56,63.36,70.93,74.82,58.88,92.36,48.74,50.45,48.25
410,61.66,75.83,44.87,69.7,60.14,64.34,62.04,57.23,75.68,96.88,55.48,79.17,70.19,76.99,59.44,85.66,55.29,79.36,53.41,66.14,51.98,62.71,64.36,68.52,75.4,59.01,90.85,49.98,49.3,47.66
411,61.14,75.65,44.63,69.52,59.88,64.16,60.78,59.75,73.99,97.63,55.26,79.29,70.1,76.63,59.42,85.67,55.18,80.58,53.72,66.55,51.82,62.77,64.8,68.35,77.05,60.29,91.74,49.47,47.95,46.47
412,61.13,75.32,44.76,68.95,58.68,64.34,60.26,59.83,74.73,99.02,57.21,78.29,69.83,74.84,59.42,85.73,56.79,80.79,53.61,66.46,52.91,61.92,66.99,68.43,76.89,60.07,92.26,50.91,47.87,46.2
413,60.49,75.28,44.62,68.9,57.82,65.2,59.31,61.5,75.38,98.63,57.1,79.52,70.58,74.57,59.47,85.5,55.83,80.97,53.46,66.77,52.68,61.91,66.91,68.28,76.35,60.21,92.43,50.94,47.64,46.19
414,60.4,75.18,44.56,68.9,57.19,65.54,58.97,62.98,74.49,99.14,57.4,78.53,70.31,74.11,59.77,87.41,57.63,80.51,53.93,67.86,53.28,62.58,68.02,69.5,75.84,59.97,92.09,51.5,47.58,46.23
415,60.44,74.67,45.38,69.12,56.59,65.22,58.49,64.76,75.36,98.09,57.36,79.92,70.81,74.42,59.89,86.79,57.85,80.35,53.93,66.84,53.14,61.47,67.98,70.66,75.83,59.23,91.89,52.2,48.62,46.87
416,60.19,74.37,46.31,69.6,56.26,64.24,59.67,64.74,75.35,97.69,56.51,78.97,70.73,74.32,59.55,86.49,57.38,79.11,54.23,66.7,54.24,61.21,66.91,70.32,75.38,58.97,90.41,54.15,48.52,47.69
417,58.48,74.34,47.42,70.21,55.49,64.08,58.52,64.05,74.96,97.12,57.16,78.84,70.0,75.36,59.95,87.67,57.46,78.74,54.25,66.54,54.17,61.79,67.51,69.85,76.32,59.01,89.79,54.68,48.52,49.44
418,58.31,75.04,49.2,69.98,54.97,64.32,59.0,64.69,72.66,95.39,56.92,79.35,70.14,75.61,59.7,85.8,57.67,77.99,54.57,67.02,53.79,62.6,68.42,69.0,76.48,59.11,90.23,55.01,48.14,49.39
419,58.14,74.8,49.48,69.72,54.67,63.58,60.02,65.16,72.58,95.72,56.65,79.47,69.39,75.65,59.46,86.76,57.63,77.49,54.77,67.14,53.56,63.25,68.28,68.81,76.65,59.12,89.37,55.53,46.43,49.79
420,57.91,75.1,49.38,68.12,54.59,63.44,60.4,63.2,72.66,97.54,58.68,78.95,69.24,75.65,60.2,87.17,57.61,77.31,55.04,67.06,52.99,63.17,69.26,69.33,76.46,59.14,89.55,55.29,46.45,50.79
421,56.76,74.43,49.19,67.15,55.77,63.55,62.18,63.27,72.21,98.0,58.54,80.08,69.72,75.84,60.66,87.76,57.55,76.82,56.09,66.98,52.52,63.11,71.36,68.11,76.5,60.49,89.38,55.53,46.4,51.4
422,56.29,74.34,49.35,66.84,55.12,63.69,62.41,62.22,72.14,98.33,57.67,80.21,69.75,76.72,60.55,88.29,57.42,76.72,56.57,66.89,51.99,64.36,72.17,68.54,77.15,60.28,89.19,55.9,45.09,51.68
423,55.81,73.39,48.37,66.7,54.62,63.66,64.38,63.85,74.05,98.28,56.41,80.46,69.66,77.52,60.78,89.75,57.55,75.2,56.78,66.9,52.19,64.89,72.19,68.57,76.79,58.77,89.27,58.07,46.02,52.2
